student_id,gender,department,attendance,internal_marks,assignment_score,previous_cgpa,backlogs,study_hours,at_risk
S04457,Female,AI,89,55,62,8.53,0,3.4,0
S04458,Female,Computer,71,90,75,8.85,1,3.2,0
S04459,Female,AI,59,39,35,6.14,1,3.7,1
S04460,Male,AI,100,90,61,9.8,0,3.1,0
S04461,Female,IT,92,69,83,7.07,0,4.0,0
S04462,Female,Computer,81,87,69,9.95,1,4.8,0
S04463,Female,Computer,71,92,95,8.94,0,5.0,0
S04464,Female,IT,77,92,81,8.21,0,4.6,0
S04465,Female,IT,80,59,80,7.38,0,6.0,0
S04466,Female,IT,100,96,89,8.23,0,6.6,0
S04467,Male,IT,97,82,89,6.94,0,4.7,0
S04468,Male,Computer,76,82,81,6.95,0,7.9,0
S04469,Male,AI,55,51,38,5.41,1,3.3,1
S04470,Female,Computer,94,55,57,6.59,0,7.8,0
S04471,Male,IT,97,75,71,7.87,0,6.2,0
S04472,Female,IT,90,91,69,9.37,0,5.8,0
S04473,Female,Computer,98,75,91,7.82,0,5.6,0
S04474,Male,Computer,65,77,73,6.94,0,6.3,0
S04475,Male,IT,71,60,92,8.8,0,6.8,0
S04476,Female,AI,54,40,53,4.93,1,1.9,1
S04477,Female,AI,67,98,69,9.16,0,4.2,0
S04478,Female,AI,94,79,82,6.63,1,7.2,0
S04479,Female,Computer,84,56,96,7.24,1,5.8,0
S04480,Female,IT,77,56,88,6.85,0,5.0,0
S04481,Male,AI,78,95,94,9.55,1,6.5,0
S04482,Male,IT,80,87,65,9.57,1,3.6,0
S04483,Female,AI,55,38,49,5.25,1,1.2,1
S04484,Female,AI,86,83,83,7.92,1,5.5,0
S04485,Male,AI,100,90,93,6.97,0,7.4,0
S04486,Male,Computer,93,75,83,7.44,0,5.5,0
S04487,Male,Computer,65,68,81,6.55,1,5.4,0
S04488,Female,Computer,75,72,93,8.15,0,4.9,0
S04489,Female,IT,57,44,61,5.75,2,3.1,1
S04490,Male,AI,85,69,83,7.75,0,4.8,0
S04491,Female,IT,98,89,64,9.94,0,3.7,0
S04492,Female,AI,68,100,62,9.36,0,7.7,0
S04493,Male,Computer,92,85,70,9.26,0,3.4,0
S04494,Female,IT,91,86,57,8.77,0,6.3,0
S04495,Male,AI,97,68,59,9.51,0,4.3,0
S04496,Female,AI,69,50,55,5.82,2,1.2,1
S04497,Female,AI,87,79,67,8.91,0,6.9,0
S04498,Male,Computer,88,63,72,9.19,1,3.3,0
S04499,Male,IT,86,85,88,9.78,0,5.0,0
S04500,Male,AI,75,72,98,9.09,0,5.3,0
S04501,Female,Computer,89,65,100,9.75,1,5.9,0
S04502,Female,AI,91,66,68,8.71,0,4.0,0
S04503,Female,AI,95,90,83,9.13,0,5.1,0
S04504,Male,AI,77,62,94,7.04,0,3.5,0
S04505,Male,AI,97,99,55,9.53,1,3.9,0
S04506,Male,AI,71,87,78,7.46,0,4.4,0
S04507,Male,IT,98,70,60,7.41,0,3.3,0
S04508,Male,IT,66,67,65,8.27,1,5.4,0
S04509,Female,AI,65,74,83,8.53,1,4.8,0
S04510,Male,IT,97,92,100,8.03,0,3.5,0
S04511,Male,AI,68,88,81,7.1,1,7.5,0
S04512,Female,IT,78,74,83,7.85,0,4.1,0
S04513,Male,IT,76,88,93,9.27,0,5.0,0
S04514,Male,IT,90,67,70,6.56,0,4.9,0
S04515,Male,IT,57,65,44,5.83,1,1.7,1
S04516,Male,AI,84,93,58,8.3,0,6.9,0
S04517,Female,IT,70,82,70,7.39,0,7.3,0
S04518,Male,Computer,68,100,99,6.84,1,4.2,0
S04519,Female,IT,69,39,68,5.35,2,1.9,1
S04520,Female,Computer,86,84,94,9.7,1,3.8,0
S04521,Female,Computer,71,95,55,8.29,1,3.4,0
S04522,Female,AI,91,57,97,9.27,0,7.3,0
S04523,Male,IT,66,95,61,8.05,0,4.0,0
S04524,Male,AI,73,74,72,6.75,0,5.1,0
S04525,Female,AI,85,85,69,9.47,0,7.5,0
S04526,Female,IT,50,64,52,5.11,1,3.3,1
S04527,Male,IT,81,55,84,6.77,0,6.2,0
S04528,Male,AI,75,94,88,7.81,0,4.2,0
S04529,Male,IT,66,82,82,8.06,0,5.7,0
S04530,Male,Computer,72,86,60,7.39,0,4.8,0
S04531,Male,Computer,100,99,65,7.52,0,3.8,0
S04532,Male,AI,100,59,77,9.25,0,3.2,0
S04533,Female,Computer,59,62,60,5.9,1,3.9,1
S04534,Male,IT,75,76,57,9.48,0,5.4,0
S04535,Male,AI,68,64,39,5.26,3,1.9,1
S04536,Male,Computer,75,78,57,9.1,0,5.4,0
S04537,Female,Computer,80,90,69,8.27,0,4.5,0
S04538,Male,IT,87,71,68,8.59,0,3.8,0
S04539,Female,AI,77,69,56,8.33,0,7.1,0
S04540,Female,AI,80,63,92,8.77,0,7.1,0
S04541,Female,Computer,82,97,87,9.49,0,4.7,0
S04542,Male,IT,49,64,48,5.73,1,1.3,1
S04543,Male,IT,81,85,91,8.92,0,6.5,0
S04544,Female,Computer,81,100,55,6.6,0,4.8,0
S04545,Female,AI,96,68,85,7.53,0,6.0,0
S04546,Female,IT,93,63,69,7.88,0,6.8,0
S04547,Female,IT,45,52,41,5.89,1,2.3,1
S04548,Male,AI,87,63,89,8.87,0,3.0,0
S04549,Male,AI,88,62,80,6.56,1,6.0,0
S04550,Female,IT,88,63,99,9.71,1,5.8,0
S04551,Male,Computer,71,82,67,7.9,0,5.3,0
S04552,Male,IT,100,59,70,7.68,1,4.9,0
S04553,Female,Computer,97,69,94,7.27,0,7.8,0
S04554,Female,Computer,73,99,80,6.65,0,3.9,0
S04555,Female,Computer,66,60,60,7.39,1,7.2,0
S04556,Female,IT,82,86,67,8.85,1,7.3,0
S04557,Male,IT,67,91,81,8.11,0,6.0,0
S04558,Female,IT,86,91,85,9.81,0,6.0,0
S04559,Male,Computer,81,56,76,8.15,1,5.7,0
S04560,Male,Computer,66,73,62,8.97,1,7.8,0
S04561,Female,IT,82,68,57,8.16,0,7.0,0
S04562,Female,AI,69,98,82,9.84,0,4.9,0
S04563,Female,Computer,80,74,59,6.92,0,5.7,0
S04564,Female,IT,91,83,62,9.79,1,4.6,0
S04565,Female,AI,47,52,44,6.48,3,3.5,1
S04566,Male,IT,99,87,78,9.69,0,4.3,0
S04567,Male,AI,66,95,88,7.52,0,6.4,0
S04568,Female,IT,67,42,38,6.21,2,1.6,1
S04569,Female,Computer,55,46,60,6.74,1,2.5,1
S04570,Male,IT,81,71,90,8.98,0,4.4,0
S04571,Female,Computer,68,58,52,4.87,2,2.1,1
S04572,Male,Computer,72,58,82,7.59,0,5.2,0
S04573,Female,Computer,98,65,66,9.07,0,6.7,0
S04574,Female,Computer,78,72,71,9.98,1,5.9,0
S04575,Male,IT,65,64,65,6.18,2,2.2,1
S04576,Female,IT,88,87,84,9.43,0,7.8,0
S04577,Female,Computer,85,67,92,9.11,0,4.8,0
S04578,Male,IT,96,84,62,8.45,0,6.6,0
S04579,Male,AI,54,64,49,6.2,2,1.2,1
S04580,Male,IT,68,57,73,6.92,0,5.0,0
S04581,Female,IT,74,85,55,8.03,0,7.4,0
S04582,Female,Computer,78,75,55,7.94,0,3.9,0
S04583,Female,Computer,66,99,73,7.24,0,5.4,0
S04584,Female,IT,75,83,57,7.0,0,4.6,0
S04585,Male,IT,79,91,59,7.61,0,8.0,0
S04586,Female,IT,58,36,53,5.57,2,4.0,1
S04587,Male,AI,51,48,36,5.58,1,2.0,1
S04588,Female,Computer,76,80,59,7.33,0,6.5,0
S04589,Female,Computer,49,39,38,6.43,3,2.3,1
S04590,Female,IT,85,73,96,6.51,0,6.7,0
S04591,Male,IT,65,38,61,6.76,2,1.7,1
S04592,Male,AI,61,58,62,6.63,2,2.7,1
S04593,Male,IT,69,70,88,6.61,0,5.3,0
S04594,Male,Computer,93,90,96,8.46,0,4.8,0
S04595,Female,Computer,85,62,56,8.04,0,6.3,0
S04596,Female,Computer,75,94,78,6.63,1,5.7,0
S04597,Female,IT,69,41,56,6.66,3,2.7,1
S04598,Female,AI,55,52,60,5.99,2,1.7,1
S04599,Female,Computer,65,40,56,6.13,1,2.1,1
S04600,Female,AI,93,99,78,6.76,0,5.4,0
S04601,Female,AI,69,66,84,9.31,0,6.8,0
S04602,Female,IT,66,97,59,8.69,1,5.1,0
S04603,Male,Computer,53,48,40,5.59,3,2.1,1
S04604,Female,Computer,92,76,70,7.03,0,3.6,0
S04605,Female,IT,66,51,41,6.76,1,1.3,1
S04606,Male,Computer,93,59,94,8.45,0,3.2,0
S04607,Female,Computer,84,90,97,9.18,0,7.0,0
S04608,Female,AI,69,64,50,4.82,1,2.6,1
S04609,Male,IT,65,76,96,9.68,0,5.7,0
S04610,Female,Computer,54,57,36,5.48,1,2.7,1
S04611,Male,AI,68,76,79,9.93,0,4.7,0
S04612,Female,AI,76,61,70,10.0,0,5.1,0
S04613,Female,AI,66,63,95,6.76,0,7.5,0
S04614,Female,IT,74,87,62,7.02,0,5.8,0
S04615,Male,IT,68,84,72,8.68,0,5.9,0
S04616,Female,AI,50,47,35,6.52,1,1.0,1
S04617,Male,Computer,81,82,78,7.96,0,5.5,0
S04618,Male,IT,96,87,95,6.84,0,4.4,0
S04619,Female,Computer,97,91,98,9.14,0,6.2,0
S04620,Female,IT,98,79,64,9.56,0,4.0,0
S04621,Male,Computer,66,85,64,9.98,1,4.9,0
S04622,Male,Computer,78,97,91,7.77,0,5.5,0
S04623,Female,AI,97,55,99,7.63,0,5.9,0
S04624,Female,Computer,88,72,95,9.35,0,7.2,0
S04625,Female,AI,99,87,62,8.56,0,5.2,0
S04626,Female,IT,77,66,78,8.83,1,7.1,0
S04627,Female,IT,73,70,81,8.39,0,7.0,0
S04628,Female,IT,81,62,89,7.22,0,7.8,0
S04629,Female,AI,67,65,63,9.63,0,3.4,0
S04630,Female,IT,45,48,43,5.93,2,3.6,1
S04631,Male,Computer,83,72,84,7.28,0,6.3,0
S04632,Female,Computer,83,99,70,8.67,0,6.7,0
S04633,Male,Computer,72,88,82,9.43,1,7.8,0
S04634,Male,IT,96,71,85,8.19,0,6.8,0
S04635,Male,Computer,68,73,55,8.43,0,4.2,0
S04636,Female,AI,45,60,40,6.08,2,2.4,1
S04637,Female,AI,79,67,73,7.0,0,4.1,0
S04638,Male,AI,53,39,58,6.57,2,2.4,1
S04639,Male,IT,88,83,98,7.69,0,8.0,0
S04640,Female,Computer,54,51,54,5.66,1,1.7,1
S04641,Female,Computer,90,100,89,8.21,0,3.9,0
S04642,Male,AI,83,84,76,9.65,0,4.8,0
S04643,Female,IT,68,79,91,8.96,0,6.4,0
S04644,Male,AI,73,96,95,6.69,0,4.6,0
S04645,Male,IT,95,92,73,7.94,1,6.2,0
S04646,Male,AI,98,82,68,9.01,0,7.4,0
S04647,Female,AI,85,92,63,8.96,0,3.6,0
S04648,Female,AI,79,95,76,9.86,0,3.4,0
S04649,Female,IT,96,91,82,6.98,0,5.5,0
S04650,Female,IT,96,98,84,8.5,1,5.8,0
S04651,Male,Computer,62,57,42,4.85,1,1.3,1
S04652,Female,Computer,91,97,81,8.59,1,3.9,0
S04653,Male,IT,86,61,71,9.53,0,5.8,0
S04654,Female,IT,67,60,35,6.13,1,1.0,1
S04655,Female,AI,97,99,85,9.65,0,3.8,0
S04656,Male,IT,83,99,92,9.86,1,4.7,0
S04657,Male,AI,98,67,57,9.82,0,3.6,0
S04658,Male,AI,86,59,66,8.78,0,4.0,0
S04659,Male,IT,92,84,78,8.86,1,5.5,0
S04660,Male,IT,73,79,76,8.36,1,4.6,0
S04661,Male,AI,54,57,63,6.0,2,1.0,1
S04662,Female,Computer,76,87,56,9.84,1,3.4,0
S04663,Male,IT,90,80,100,9.93,1,7.2,0
S04664,Female,IT,68,37,64,5.04,1,1.9,1
S04665,Male,IT,97,97,70,9.24,0,4.1,0
S04666,Female,Computer,88,100,64,9.59,0,5.7,0
S04667,Female,IT,65,85,90,9.16,0,6.3,0
S04668,Male,AI,84,84,79,7.44,1,6.7,0
S04669,Male,Computer,70,71,94,8.94,0,6.3,0
S04670,Male,Computer,90,66,83,7.67,0,4.3,0
S04671,Male,AI,86,80,80,7.26,0,3.3,0
S04672,Female,Computer,72,58,77,8.88,1,4.3,0
S04673,Female,AI,68,74,87,6.88,0,6.7,0
S04674,Female,Computer,95,95,97,8.71,1,4.8,0
S04675,Male,IT,75,93,75,8.53,1,5.2,0
S04676,Female,AI,56,44,68,5.99,3,3.3,1
S04677,Female,Computer,89,93,93,9.76,0,4.5,0
S04678,Male,IT,66,39,50,5.23,3,3.5,1
S04679,Male,Computer,77,85,71,7.97,0,3.3,0
S04680,Female,AI,83,59,78,8.25,0,6.5,0
S04681,Male,AI,88,59,92,7.74,1,6.8,0
S04682,Female,IT,88,76,90,8.6,0,4.1,0
S04683,Female,IT,99,75,90,8.22,0,7.3,0
S04684,Female,Computer,66,39,44,5.89,3,1.5,1
S04685,Male,Computer,74,89,83,8.35,1,3.5,0
S04686,Male,IT,91,74,86,9.8,1,5.6,0
S04687,Female,AI,91,72,98,7.76,0,5.3,0
S04688,Male,AI,65,62,90,9.82,0,5.6,0
S04689,Male,AI,90,74,77,9.13,0,5.7,0
S04690,Male,IT,71,55,90,9.67,1,5.4,0
S04691,Female,IT,92,60,92,7.24,1,4.9,0
S04692,Female,AI,86,70,69,7.32,1,5.2,0
S04693,Female,Computer,60,53,44,5.11,3,2.3,1
S04694,Male,AI,47,46,35,5.16,2,1.9,1
S04695,Female,Computer,85,58,75,9.87,0,6.0,0
S04696,Male,IT,65,71,85,6.96,1,3.1,0
S04697,Female,AI,75,93,59,7.44,1,5.3,0
S04698,Female,IT,62,59,55,5.96,3,2.7,1
S04699,Female,IT,79,79,82,7.78,1,6.2,0
S04700,Female,AI,84,87,93,8.89,0,7.5,0
S04701,Female,IT,48,60,69,5.31,2,1.8,1
S04702,Female,Computer,80,91,75,7.13,1,4.3,0
S04703,Female,IT,93,95,65,6.78,0,5.5,0
S04704,Female,IT,69,94,60,9.75,1,4.7,0
S04705,Female,AI,99,69,63,9.06,0,6.2,0
S04706,Male,Computer,65,75,73,7.73,0,5.2,0
S04707,Female,IT,83,57,75,9.05,0,5.9,0
S04708,Female,IT,83,81,63,9.51,1,3.5,0
S04709,Male,Computer,80,58,81,7.68,0,4.9,0
S04710,Male,AI,95,75,92,8.85,0,5.9,0
S04711,Male,AI,67,38,60,6.63,3,2.5,1
S04712,Female,AI,95,87,96,9.51,0,6.9,0
S04713,Female,Computer,92,70,58,8.56,1,5.3,0
S04714,Male,IT,91,56,91,8.25,1,5.5,0
S04715,Female,IT,68,98,96,7.52,0,6.3,0
S04716,Female,AI,57,40,36,6.17,1,3.8,1
S04717,Male,AI,49,47,57,5.1,3,1.5,1
S04718,Female,IT,86,94,74,8.85,0,5.1,0
S04719,Male,Computer,85,68,92,8.43,1,3.8,0
S04720,Female,AI,63,60,70,5.72,1,3.9,1
S04721,Female,Computer,85,67,99,8.43,0,4.8,0
S04722,Female,IT,95,64,82,8.33,0,3.2,0
S04723,Female,AI,66,77,60,9.29,0,5.0,0
S04724,Female,IT,69,39,69,5.01,2,2.6,1
S04725,Female,Computer,76,85,88,9.78,0,5.2,0
S04726,Male,Computer,75,74,60,7.28,0,5.4,0
S04727,Male,IT,67,88,78,8.36,0,5.0,0
S04728,Female,AI,78,82,88,9.75,1,5.2,0
S04729,Male,AI,86,97,81,6.66,1,5.4,0
S04730,Female,IT,93,70,75,7.52,0,4.6,0
S04731,Female,IT,73,77,55,7.53,0,4.6,0
S04732,Male,Computer,85,75,88,8.07,0,4.7,0
S04733,Female,IT,74,57,88,6.57,0,7.7,0
S04734,Male,IT,46,60,64,6.27,2,2.7,1
S04735,Male,IT,98,97,62,8.0,0,3.4,0
S04736,Female,AI,92,60,69,8.77,0,6.5,0
S04737,Female,AI,67,57,57,9.55,0,4.7,0
S04738,Female,Computer,100,92,63,6.96,1,3.1,0
S04739,Male,AI,84,94,70,7.66,0,6.7,0
S04740,Male,AI,90,68,90,7.26,0,5.4,0
S04741,Male,IT,97,61,86,6.63,0,4.2,0
S04742,Male,IT,76,71,72,8.76,1,5.0,0
S04743,Male,AI,67,57,71,7.75,0,4.4,0
S04744,Female,IT,85,61,74,6.54,1,3.5,0
S04745,Female,Computer,97,83,68,6.76,0,7.8,0
S04746,Male,IT,99,90,61,7.28,0,4.1,0
S04747,Female,IT,76,90,61,7.78,0,4.9,0
S04748,Female,IT,89,64,78,8.04,0,3.8,0
S04749,Female,Computer,73,83,80,8.58,1,5.0,0
S04750,Male,AI,96,95,92,9.8,1,4.4,0
S04751,Male,AI,63,55,67,6.03,2,1.4,1
S04752,Male,AI,86,86,61,9.76,0,7.5,0
S04753,Male,IT,70,71,71,8.07,1,4.7,0
S04754,Female,IT,88,66,82,7.41,0,6.4,0
S04755,Male,AI,91,93,73,9.05,0,4.3,0
S04756,Male,Computer,94,90,57,7.39,1,7.1,0
S04757,Male,Computer,100,67,83,7.36,1,7.7,0
S04758,Male,IT,95,97,81,6.51,1,4.4,0
S04759,Male,IT,82,55,65,8.02,0,4.0,0
S04760,Male,IT,56,45,59,4.97,1,1.4,1
S04761,Female,AI,47,41,69,5.31,1,3.6,1
S04762,Female,IT,45,53,57,5.35,1,3.6,1
S04763,Female,Computer,86,55,78,7.91,0,5.6,0
S04764,Female,AI,76,99,55,8.04,1,3.4,0
S04765,Female,Computer,67,99,97,7.15,0,5.4,0
S04766,Male,AI,74,81,85,7.05,0,4.2,0
S04767,Female,Computer,92,83,73,8.02,0,7.6,0
S04768,Male,AI,83,79,89,9.89,1,6.8,0
S04769,Male,AI,77,59,67,7.96,0,6.2,0
S04770,Female,Computer,90,81,87,7.41,0,7.5,0
S04771,Female,Computer,92,83,96,8.25,0,3.2,0
S04772,Male,IT,67,57,48,6.55,2,2.4,1
S04773,Male,IT,67,68,90,8.88,0,3.9,0
S04774,Male,AI,71,87,56,6.87,1,4.4,0
S04775,Male,Computer,73,89,58,9.54,0,5.5,0
S04776,Female,Computer,56,43,50,5.93,3,3.7,1
S04777,Female,IT,70,75,92,9.31,0,6.4,0
S04778,Female,Computer,76,70,100,7.83,0,4.4,0
S04779,Male,Computer,76,64,74,9.52,1,5.8,0
S04780,Male,Computer,86,61,95,9.24,0,7.3,0
S04781,Female,AI,70,59,50,5.47,2,1.4,1
S04782,Male,AI,69,75,85,9.46,1,7.6,0
S04783,Male,IT,64,63,68,4.93,3,4.0,1
S04784,Female,AI,92,88,80,7.96,0,3.2,0
S04785,Male,IT,90,90,98,9.76,0,4.5,0
S04786,Female,Computer,77,58,88,8.9,1,3.4,0
S04787,Female,Computer,77,94,55,8.61,0,3.1,0
S04788,Male,IT,90,66,80,9.29,1,3.0,0
S04789,Male,AI,96,73,87,9.39,1,6.1,0
S04790,Male,Computer,94,69,89,6.91,0,7.7,0
S04791,Male,AI,78,66,63,8.51,0,7.8,0
S04792,Female,IT,54,53,50,5.9,2,2.5,1
S04793,Female,IT,70,87,89,7.91,0,4.8,0
S04794,Female,IT,68,85,95,9.41,0,6.7,0
S04795,Female,IT,91,93,88,7.35,0,4.8,0
S04796,Female,AI,55,52,50,5.88,2,1.1,1
S04797,Female,AI,67,94,92,6.69,0,3.6,0
S04798,Male,Computer,69,69,78,9.97,0,4.4,0
S04799,Male,Computer,69,46,61,5.96,2,1.1,1
S04800,Male,Computer,66,60,94,8.87,0,4.6,0
S04801,Male,IT,50,60,59,4.91,3,1.6,1
S04802,Female,AI,89,80,69,7.31,1,3.5,0
S04803,Male,AI,77,61,55,6.72,0,6.5,0
S04804,Male,AI,83,75,84,9.72,0,3.2,0
S04805,Male,AI,88,56,90,6.76,0,3.0,0
S04806,Female,IT,79,95,77,7.05,1,8.0,0
S04807,Female,AI,95,82,70,7.77,0,3.5,0
S04808,Male,Computer,98,79,85,9.98,0,5.0,0
S04809,Female,AI,75,73,92,7.09,0,4.8,0
S04810,Female,IT,70,97,74,8.53,0,5.4,0
S04811,Female,IT,49,57,66,6.53,3,3.8,1
S04812,Female,AI,87,65,80,9.95,0,5.6,0
S04813,Male,IT,100,70,61,8.17,0,4.6,0
S04814,Male,Computer,50,58,51,5.03,2,3.1,1
S04815,Female,IT,91,83,68,6.76,0,5.2,0
S04816,Female,AI,65,98,81,7.91,0,4.6,0
S04817,Female,AI,56,50,35,5.18,1,3.7,1
S04818,Male,IT,70,84,56,7.85,0,6.3,0
S04819,Male,Computer,49,49,48,5.86,1,3.0,1
S04820,Male,IT,52,65,55,5.74,2,2.1,1
S04821,Female,IT,47,53,39,6.13,3,3.8,1
S04822,Female,IT,90,58,100,9.63,1,5.8,0
S04823,Male,IT,58,62,52,5.21,3,1.5,1
S04824,Male,Computer,95,75,73,8.81,1,3.7,0
S04825,Male,Computer,68,96,82,9.63,0,3.6,0
S04826,Male,Computer,97,71,80,6.69,0,3.5,0
S04827,Female,AI,53,64,62,5.58,1,1.2,1
S04828,Female,IT,85,67,69,6.84,1,6.8,0
S04829,Female,AI,65,82,57,9.23,0,3.5,0
S04830,Male,IT,71,69,96,8.86,1,6.7,0
S04831,Male,AI,66,35,66,5.89,3,1.1,1
S04832,Female,AI,85,83,79,6.69,0,7.9,0
S04833,Female,Computer,85,95,72,8.74,1,4.5,0
S04834,Female,Computer,79,78,96,9.4,1,4.2,0
S04835,Female,Computer,58,51,58,5.11,2,3.5,1
S04836,Male,AI,95,75,58,7.39,0,7.0,0
S04837,Male,IT,68,38,68,5.45,2,2.7,1
S04838,Female,IT,87,65,91,6.57,0,3.2,0
S04839,Female,IT,74,87,59,8.36,1,6.6,0
S04840,Female,IT,90,68,93,8.62,0,4.4,0
S04841,Female,AI,64,46,52,4.87,3,3.2,1
S04842,Female,Computer,97,96,94,6.59,0,5.0,0
S04843,Male,Computer,74,97,62,8.11,0,6.0,0
S04844,Male,Computer,70,66,76,7.87,1,3.7,0
S04845,Male,AI,78,88,77,9.8,1,3.6,0
S04846,Male,AI,72,71,60,7.16,0,5.5,0
S04847,Female,Computer,55,55,66,5.27,2,3.6,1
S04848,Male,Computer,84,64,55,8.63,0,3.2,0
S04849,Male,IT,88,96,87,8.09,0,3.7,0
S04850,Male,AI,73,97,76,7.29,0,7.3,0
S04851,Female,IT,100,86,86,8.63,0,5.0,0
S04852,Male,IT,87,84,64,7.28,0,5.1,0
S04853,Male,Computer,70,70,75,6.86,0,4.2,0
S04854,Male,Computer,60,45,47,5.55,3,1.1,1
S04855,Female,IT,82,88,73,8.99,0,3.9,0
S04856,Male,AI,52,62,45,6.61,3,2.5,1
S04857,Male,AI,95,58,91,7.57,0,4.2,0
S04858,Male,AI,100,83,88,7.22,0,3.6,0
S04859,Male,IT,100,66,63,7.82,0,5.6,0
S04860,Male,IT,48,54,49,4.95,2,3.5,1
S04861,Female,IT,99,90,70,8.39,0,5.2,0
S04862,Female,AI,79,89,62,6.84,0,5.2,0
S04863,Female,AI,75,74,78,7.6,0,5.2,0
S04864,Female,Computer,52,64,57,5.44,3,2.6,1
S04865,Male,IT,71,97,62,9.23,0,6.3,0
S04866,Male,AI,79,88,75,6.7,0,6.6,0
S04867,Female,IT,100,65,76,8.3,0,4.1,0
S04868,Male,IT,83,61,75,9.59,0,4.1,0
S04869,Male,IT,89,81,81,8.88,1,3.3,0
S04870,Female,Computer,79,60,61,8.51,0,6.6,0
S04871,Male,Computer,86,76,69,6.59,0,5.5,0
S04872,Male,Computer,68,69,86,8.23,0,7.9,0
S04873,Male,Computer,78,56,81,6.84,0,7.4,0
S04874,Male,IT,88,88,63,6.66,0,7.0,0
S04875,Female,Computer,93,99,74,6.94,1,5.8,0
S04876,Female,Computer,70,64,55,4.92,2,3.8,1
S04877,Male,AI,66,76,100,9.62,1,7.0,0
S04878,Female,AI,73,56,83,9.95,0,6.1,0
S04879,Female,AI,66,69,75,8.93,0,3.1,0
S04880,Male,AI,91,89,71,7.47,1,4.6,0
S04881,Female,AI,99,60,83,7.42,0,3.2,0
S04882,Female,IT,65,46,40,6.75,2,3.8,1
S04883,Female,IT,82,55,91,9.25,0,3.6,0
S04884,Female,AI,85,93,93,8.88,0,7.6,0
S04885,Male,Computer,81,95,60,7.56,0,4.7,0
S04886,Male,IT,66,91,59,9.45,0,7.8,0
S04887,Female,IT,65,58,55,6.64,0,3.2,0
S04888,Female,AI,87,71,94,8.12,0,4.5,0
S04889,Female,IT,58,35,53,6.79,3,2.7,1
S04890,Male,IT,73,75,83,7.98,0,7.8,0
S04891,Male,AI,86,60,60,9.96,0,3.9,0
S04892,Male,IT,88,58,90,8.86,0,5.8,0
S04893,Male,IT,86,56,83,9.54,0,6.9,0
S04894,Female,Computer,82,85,85,9.5,1,7.4,0
S04895,Male,AI,52,59,45,6.2,1,2.8,1
S04896,Female,IT,56,44,59,5.0,3,1.8,1
S04897,Female,IT,91,73,78,9.16,0,4.3,0
S04898,Female,Computer,99,69,66,8.28,0,7.3,0
S04899,Male,IT,82,98,98,7.48,1,7.7,0
S04900,Male,AI,85,91,60,9.01,0,7.6,0
S04901,Female,AI,84,56,55,8.51,0,4.9,0
S04902,Female,IT,74,96,73,8.46,1,5.8,0
S04903,Female,Computer,95,81,71,9.49,1,7.6,0
S04904,Female,AI,52,43,44,5.5,3,1.3,1
S04905,Female,Computer,99,91,83,7.57,1,7.0,0
S04906,Female,IT,90,58,99,8.64,0,6.0,0
S04907,Female,Computer,81,63,76,8.52,0,3.6,0
S04908,Female,AI,65,88,77,7.97,1,4.6,0
S04909,Male,Computer,92,68,92,8.78,1,5.4,0
S04910,Female,IT,95,85,62,7.45,0,7.0,0
S04911,Female,Computer,56,65,36,6.19,2,2.1,1
S04912,Female,IT,67,95,94,8.92,0,5.3,0
S04913,Female,Computer,78,86,71,9.82,0,7.7,0
S04914,Female,IT,86,100,97,8.79,1,7.7,0
S04915,Female,Computer,86,99,72,9.9,0,6.5,0
S04916,Female,Computer,86,68,55,8.9,0,5.4,0
S04917,Female,Computer,74,85,79,8.5,1,3.3,0
S04918,Female,Computer,92,80,56,7.32,1,7.1,0
S04919,Male,AI,59,48,54,5.33,1,2.9,1
S04920,Female,Computer,67,58,85,8.61,1,7.0,0
S04921,Female,IT,96,84,98,8.34,0,4.4,0
S04922,Male,IT,69,92,62,7.86,1,5.9,0
S04923,Male,AI,76,76,93,7.12,0,3.5,0
S04924,Male,IT,95,88,58,8.18,0,4.0,0
S04925,Female,AI,61,37,47,5.23,3,1.9,1
S04926,Male,Computer,95,74,69,7.12,1,5.9,0
S04927,Male,IT,71,90,55,6.82,1,6.4,0
S04928,Female,AI,72,96,99,7.11,0,5.1,0
S04929,Female,Computer,71,89,64,8.44,0,4.3,0
S04930,Female,AI,70,96,64,6.6,0,7.1,0
S04931,Male,IT,89,82,98,8.01,0,3.8,0
S04932,Female,Computer,78,85,77,9.58,0,7.4,0
S04933,Female,IT,95,70,74,8.7,0,3.3,0
S04934,Male,Computer,76,83,85,9.27,0,8.0,0
S04935,Male,Computer,87,57,76,7.73,0,5.1,0
S04936,Male,IT,84,98,99,8.29,1,3.7,0
S04937,Female,AI,80,87,97,8.34,0,7.3,0
S04938,Male,Computer,92,83,65,8.27,1,4.3,0
S04939,Female,AI,54,35,63,5.56,1,2.8,1
S04940,Female,IT,68,44,41,6.29,2,1.7,1
S04941,Male,Computer,45,43,39,6.21,1,2.4,1
S04942,Male,AI,64,59,52,5.3,3,1.7,1
S04943,Male,Computer,93,88,61,7.52,1,4.1,0
S04944,Female,IT,63,41,58,5.22,1,3.0,1
S04945,Male,Computer,97,74,78,7.88,0,7.8,0
S04946,Male,Computer,67,99,100,6.73,1,4.4,0
S04947,Male,Computer,93,78,81,9.83,1,8.0,0
S04948,Male,Computer,93,68,84,7.25,1,7.1,0
